device_id,radiation_fluence,voltage,current
2,798295178966775.1,99.0,3890771.3408573875
2,798295178966775.1,100.0,3811049.638057751
3,950061967050804.9,0.0,3753649.8376082154
3,950061967050804.9,1.0,3815238.056572865
3,950061967050804.9,2.0,3860867.6948893373
3,950061967050804.9,3.0,3760490.451203353
3,950061967050804.9,4.0,3990957.2668238143
3,950061967050804.9,5.0,3761026.6823181636
3,950061967050804.9,6.0,3752462.4029635387
3,950061967050804.9,7.0,3942709.381435003
3,950061967050804.9,8.0,3922188.4641878847
3,950061967050804.9,9.0,3916946.042957617
3,950061967050804.9,10.0,3924969.046570761
3,950061967050804.9,11.0,3882905.7374869282
3,950061967050804.9,12.0,3821625.0189537294
3,950061967050804.9,13.0,3904969.4261272196
3,950061967050804.9,14.0,3853749.8390920977
3,950061967050804.9,15.0,3990596.592487355
3,950061967050804.9,16.0,3910324.9116726024
3,950061967050804.9,17.0,3864585.045561037
3,950061967050804.9,18.0,3911754.3977257563
3,950061967050804.9,19.0,3977238.6986138504
3,950061967050804.9,20.0,3907701.998642036
3,950061967050804.9,21.0,3894744.6626695837
3,950061967050804.9,22.0,3986799.128320302
3,950061967050804.9,23.0,3994538.3965585013
3,950061967050804.9,24.0,3942284.0559807797
3,950061967050804.9,25.0,3952672.9269967396
3,950061967050804.9,26.0,4016418.8356474475
3,950061967050804.9,27.0,3889460.2343054633
3,950061967050804.9,28.0,3900100.8670064127
3,950061967050804.9,29.0,3962893.7490798263
3,950061967050804.9,30.0,4011070.31083388
3,950061967050804.9,31.0,4060962.900041159
3,950061967050804.9,32.0,4162778.8878508126
3,950061967050804.9,33.0,4120557.0116920676
3,950061967050804.9,34.0,4045686.003628859
3,950061967050804.9,35.0,4064722.768041493
3,950061967050804.9,36.0,3992186.2459724685
3,950061967050804.9,37.0,4079959.043670832
3,950061967050804.9,38.0,4065463.806258448
3,950061967050804.9,39.0,4123112.6694402895
3,950061967050804.9,40.0,4036368.135359521
3,950061967050804.9,41.0,4154581.954197359
3,950061967050804.9,42.0,4245754.281400928
3,950061967050804.9,43.0,4118096.0124154524
3,950061967050804.9,44.0,4167892.687185225
3,950061967050804.9,45.0,4199449.5774111515
3,950061967050804.9,46.0,4116574.4276967454
3,950061967050804.9,47.0,4176108.4150290275
3,950061967050804.9,48.0,4166124.716783522
3,950061967050804.9,49.0,4180827.642315578
3,950061967050804.9,50.0,4115648.827235877
3,950061967050804.9,51.0,4189930.1122590182
3,950061967050804.9,52.0,4237264.510467647
3,950061967050804.9,53.0,4325063.631515969
3,950061967050804.9,54.0,4291462.331128781
3,950061967050804.9,55.0,4399933.697620182
3,950061967050804.9,56.0,4161025.3465799764
3,950061967050804.9,57.0,4307339.255435991
3,950061967050804.9,58.0,4256632.072955165
3,950061967050804.9,59.0,4434756.6950698905
3,950061967050804.9,60.0,4187474.7955627884
3,950061967050804.9,61.0,4192272.713580124
3,950061967050804.9,62.0,4220276.76622325
3,950061967050804.9,63.0,4097316.657080025
3,950061967050804.9,64.0,4241608.773054573
3,950061967050804.9,65.0,4229085.569239698
3,950061967050804.9,66.0,4314824.208478111
3,950061967050804.9,67.0,4338941.015897898
3,950061967050804.9,68.0,4479077.4701671
3,950061967050804.9,69.0,4406891.87678866
3,950061967050804.9,70.0,4282300.41672656
3,950061967050804.9,71.0,4261906.786859193
3,950061967050804.9,72.0,4390259.9178625
3,950061967050804.9,73.0,4240093.522725756
3,950061967050804.9,74.0,4522490.346440953
3,950061967050804.9,75.0,4473379.06107596
3,950061967050804.9,76.0,4336809.684204104
3,950061967050804.9,77.0,4235231.472182201
3,950061967050804.9,78.0,4512044.342131561
3,950061967050804.9,79.0,4390610.085335412
3,950061967050804.9,80.0,4517424.796852851
3,950061967050804.9,81.0,4275075.754360696
3,950061967050804.9,82.0,4370466.023334731
3,950061967050804.9,83.0,4431557.864443832
3,950061967050804.9,84.0,4442864.303009212
3,950061967050804.9,85.0,4406271.717354286
3,950061967050804.9,86.0,4509376.82384783
3,950061967050804.9,87.0,4366231.510654835
3,950061967050804.9,88.0,4456369.504758119
3,950061967050804.9,89.0,4487466.709968667
3,950061967050804.9,90.0,4530434.630854238
3,950061967050804.9,91.0,4555827.197684515
3,950061967050804.9,92.0,4398291.2233812
3,950061967050804.9,93.0,4368810.163157946
3,950061967050804.9,94.0,4630065.223147138
3,950061967050804.9,95.0,4552355.687794255
3,950061967050804.9,96.0,4462088.355154975
3,950061967050804.9,97.0,4678267.317912049
3,950061967050804.9,98.0,4555615.83981762
3,950061967050804.9,99.0,4660081.053355407
3,950061967050804.9,100.0,4566459.885740167
4,551906838774485.56,0.0,2252953.681560491
4,551906838774485.56,1.0,2219393.2682570326
4,551906838774485.56,2.0,2171228.050232621
4,551906838774485.56,3.0,2208923.7181883054
4,551906838774485.56,4.0,2291562.7889004606
4,551906838774485.56,5.0,2268852.820228031
4,551906838774485.56,6.0,2214745.735235481
4,551906838774485.56,7.0,2223212.2072077636
4,551906838774485.56,8.0,2165307.6138068805
4,551906838774485.56,9.0,2312287.487054911
4,551906838774485.56,10.0,2291688.0232635746
4,551906838774485.56,11.0,2250013.3708985187
4,551906838774485.56,12.0,2269662.69380711
4,551906838774485.56,13.0,2166687.9514028397
4,551906838774485.56,14.0,2247353.3114280626
4,551906838774485.56,15.0,2334546.8891946985
4,551906838774485.56,16.0,2323000.0135399196
4,551906838774485.56,17.0,2297788.3439104906
4,551906838774485.56,18.0,2286432.613230733
4,551906838774485.56,19.0,2328020.7093728837
4,551906838774485.56,20.0,2283015.558434823
4,551906838774485.56,21.0,2223764.0824218807
4,551906838774485.56,22.0,2304481.162611933
4,551906838774485.56,23.0,2327799.7069840534
4,551906838774485.56,24.0,2365545.9267042233
4,551906838774485.56,25.0,2251198.532162827
4,551906838774485.56,26.0,2316718.9174383646
4,551906838774485.56,27.0,2323338.848096767
4,551906838774485.56,28.0,2279912.441563241
4,551906838774485.56,29.0,2358454.6478806306
4,551906838774485.56,30.0,2375067.162551422
4,551906838774485.56,31.0,2330873.6945668054
4,551906838774485.56,32.0,2445464.4996520756
4,551906838774485.56,33.0,2338303.570871441
4,551906838774485.56,34.0,2336686.686443998
4,551906838774485.56,35.0,2339693.032222204
4,551906838774485.56,36.0,2327981.65180751
4,551906838774485.56,37.0,2344486.886621343
4,551906838774485.56,38.0,2307280.0350994016
4,551906838774485.56,39.0,2370710.0223577735
4,551906838774485.56,40.0,2386982.2311763195
4,551906838774485.56,41.0,2279600.193749297
4,551906838774485.56,42.0,2388192.6705443254
4,551906838774485.56,43.0,2399507.6757019823
4,551906838774485.56,44.0,2426622.483695801
4,551906838774485.56,45.0,2464292.603090732
4,551906838774485.56,46.0,2451780.87973904
4,551906838774485.56,47.0,2385182.985843459
4,551906838774485.56,48.0,2383927.7456187312
4,551906838774485.56,49.0,2452073.0331229344
4,551906838774485.56,50.0,2401813.9357902994
4,551906838774485.56,51.0,2373056.9677165756
4,551906838774485.56,52.0,2552950.9850979215
4,551906838774485.56,53.0,2426466.406400136
4,551906838774485.56,54.0,2415404.92336702
4,551906838774485.56,55.0,2343035.4347584625
4,551906838774485.56,56.0,2496687.6025723605
4,551906838774485.56,57.0,2410708.32925459
4,551906838774485.56,58.0,2465126.4741933597
4,551906838774485.56,59.0,2515945.256065697
4,551906838774485.56,60.0,2424467.1366121224
4,551906838774485.56,61.0,2480899.498683773
4,551906838774485.56,62.0,2556999.0426875893
4,551906838774485.56,63.0,2363653.221383296
4,551906838774485.56,64.0,2449841.184990912
4,551906838774485.56,65.0,2449493.197203063
4,551906838774485.56,66.0,2489696.5921211424
4,551906838774485.56,67.0,2501060.6630589855
4,551906838774485.56,68.0,2454638.6144404574
4,551906838774485.56,69.0,2479404.6018895274
4,551906838774485.56,70.0,2477779.777577322
4,551906838774485.56,71.0,2503426.9294555984
4,551906838774485.56,72.0,2536552.3605239973
4,551906838774485.56,73.0,2576018.5989244347
4,551906838774485.56,74.0,2587852.089486513
4,551906838774485.56,75.0,2571964.1972630904
4,551906838774485.56,76.0,2498737.178447881
4,551906838774485.56,77.0,2547438.15848889
4,551906838774485.56,78.0,2673208.1337994924
4,551906838774485.56,79.0,2608308.391456803
4,551906838774485.56,80.0,2538290.555741743
4,551906838774485.56,81.0,2646434.1412966605
4,551906838774485.56,82.0,2549738.075096448
4,551906838774485.56,83.0,2539687.001144272
4,551906838774485.56,84.0,2650491.150313711
4,551906838774485.56,85.0,2515273.5854943236
4,551906838774485.56,86.0,2488311.42598901
4,551906838774485.56,87.0,2640550.346051387
4,551906838774485.56,88.0,2597611.7416015347
4,551906838774485.56,89.0,2607213.7114285138
4,551906838774485.56,90.0,2586174.335587571
4,551906838774485.56,91.0,2596973.147920616
4,551906838774485.56,92.0,2589886.552087782
4,551906838774485.56,93.0,2585470.1762894816
4,551906838774485.56,94.0,2602633.080147546
4,551906838774485.56,95.0,2605357.412955325
4,551906838774485.56,96.0,2587887.783842652
4,551906838774485.56,97.0,2607171.021298645
4,551906838774485.56,98.0,2508164.595519133
4,551906838774485.56,99.0,2680955.960911462
4,551906838774485.56,100.0,2669834.0219448437
5,865507125893980.2,0.0,3456149.5744379745
5,865507125893980.2,1.0,3428939.4496936733
5,865507125893980.2,2.0,3528392.5724393628
5,865507125893980.2,3.0,3517695.707871497
5,865507125893980.2,4.0,3421499.9151192526
5,865507125893980.2,5.0,3503598.732723704
5,865507125893980.2,6.0,3556227.0964100705
5,865507125893980.2,7.0,3393291.429374385
5,865507125893980.2,8.0,3555649.088704358
5,865507125893980.2,9.0,3477642.290160397
5,865507125893980.2,10.0,3571571.517953797
5,865507125893980.2,11.0,3484185.6184016764
5,865507125893980.2,12.0,3417150.4293769905
5,865507125893980.2,13.0,3436422.9499210417
5,865507125893980.2,14.0,3562391.7819771096
5,865507125893980.2,15.0,3584416.074001786
5,865507125893980.2,16.0,3508198.134101465
5,865507125893980.2,17.0,3625461.3074826133
5,865507125893980.2,18.0,3467479.1154157897
5,865507125893980.2,19.0,3588840.2309544063
5,865507125893980.2,20.0,3513307.993130692
5,865507125893980.2,21.0,3560408.512223378
5,865507125893980.2,22.0,3617788.031920384
5,865507125893980.2,23.0,3558969.7350547593
5,865507125893980.2,24.0,3600304.881670106
5,865507125893980.2,25.0,3708294.123483553
5,865507125893980.2,26.0,3600036.506036277
5,865507125893980.2,27.0,3709970.5650009345
5,865507125893980.2,28.0,3573304.06772085
5,865507125893980.2,29.0,3701641.80411031
5,865507125893980.2,30.0,3775558.276364101
5,865507125893980.2,31.0,3494929.4674164327
5,865507125893980.2,32.0,3624893.472154502
5,865507125893980.2,33.0,3733120.414061895
5,865507125893980.2,34.0,3682435.4673178564
5,865507125893980.2,35.0,3731871.8148668963
5,865507125893980.2,36.0,3666467.1804964216
5,865507125893980.2,37.0,3724661.86454272
5,865507125893980.2,38.0,3713548.270941021
5,865507125893980.2,39.0,3819235.663194496
5,865507125893980.2,40.0,3758020.3977340525
5,865507125893980.2,41.0,3771211.5151981344
5,865507125893980.2,42.0,3721928.774711115
5,865507125893980.2,43.0,3723101.288535456
5,865507125893980.2,44.0,3734104.8188757855
5,865507125893980.2,45.0,3803385.367724198
5,865507125893980.2,46.0,3748708.208965337
5,865507125893980.2,47.0,3809413.4836846986
5,865507125893980.2,48.0,3951884.816869432
5,865507125893980.2,49.0,3867539.689980746
5,865507125893980.2,50.0,3783403.9349995884
5,865507125893980.2,51.0,3906815.9136238024
5,865507125893980.2,52.0,3790889.5543057774
5,865507125893980.2,53.0,3672927.724931876
5,865507125893980.2,54.0,3758592.646576434
5,865507125893980.2,55.0,3699072.0390912276
5,865507125893980.2,56.0,3822714.7930591134
5,865507125893980.2,57.0,3858124.5248285723
5,865507125893980.2,58.0,3993170.4965116875
5,865507125893980.2,59.0,3895859.7418757575
5,865507125893980.2,60.0,3860484.87028519
5,865507125893980.2,61.0,3948834.9492567005
5,865507125893980.2,62.0,3719239.2237520427
5,865507125893980.2,63.0,3916617.8626534026
5,865507125893980.2,64.0,3965379.4663103544
5,865507125893980.2,65.0,3796408.878978789
5,865507125893980.2,66.0,4008668.260706009
5,865507125893980.2,67.0,3952522.771802774
5,865507125893980.2,68.0,3900203.012404185
5,865507125893980.2,69.0,3989653.128629027
5,865507125893980.2,70.0,4125952.2043028455
5,865507125893980.2,71.0,3968021.314588228
5,865507125893980.2,72.0,3980226.5880091456
5,865507125893980.2,73.0,3931038.586891766
5,865507125893980.2,74.0,3906860.1808371115
5,865507125893980.2,75.0,4047453.836533929
5,865507125893980.2,76.0,3919975.2469158387
5,865507125893980.2,77.0,4000903.4251412363
5,865507125893980.2,78.0,3963876.330925216
5,865507125893980.2,79.0,4047438.070820751
5,865507125893980.2,80.0,4042756.68151785
5,865507125893980.2,81.0,4106359.264900686
5,865507125893980.2,82.0,3988699.9672279116
5,865507125893980.2,83.0,4014941.137251247
5,865507125893980.2,84.0,3964497.810612377
5,865507125893980.2,85.0,4014584.64460919
5,865507125893980.2,86.0,4088119.5155490027
5,865507125893980.2,87.0,4125960.1234706193
5,865507125893980.2,88.0,3996260.5327152517
5,865507125893980.2,89.0,4149203.5786475847
5,865507125893980.2,90.0,4195958.830650793
5,865507125893980.2,91.0,4125958.411769806
5,865507125893980.2,92.0,4252907.432927195
5,865507125893980.2,93.0,4042426.9562157453
5,865507125893980.2,94.0,4010511.4403800145
5,865507125893980.2,95.0,3973258.095718189
5,865507125893980.2,96.0,4250218.037197724
5,865507125893980.2,97.0,4187764.9322986454
5,865507125893980.2,98.0,4135987.355186824
5,865507125893980.2,99.0,4170737.9768776917
5,865507125893980.2,100.0,4060923.0533211725
6,505888678884466.0,0.0,2015345.513390499
6,505888678884466.0,1.0,2029507.11272735
6,505888678884466.0,2.0,2104066.6327116922
6,505888678884466.0,3.0,2059731.5824156879
6,505888678884466.0,4.0,2048593.204309263
6,505888678884466.0,5.0,2061865.5006624782
6,505888678884466.0,6.0,2058089.975851984
6,505888678884466.0,7.0,2005114.998108444
6,505888678884466.0,8.0,2000776.6657310156
6,505888678884466.0,9.0,2137718.967630775
6,505888678884466.0,10.0,2071620.2769433807
6,505888678884466.0,11.0,2072216.7306705876
6,505888678884466.0,12.0,2068384.5191003433
6,505888678884466.0,13.0,2108603.7561160317
